reaction_id,reaction_name,full_reaction,Glucose MFA-Constrained GSM flux,Glucose MFA-Constrained GSM LB,Glucose MFA-Constrained GSM UB,Glycerol MFA-Constrained GSM flux,Glycerol MFA-Constrained GSM LB,Glycerol MFA-Constrained GSM UB,Oleic Acid MFA-Constrained GSM flux,Oleic Acid MFA-Constrained GSM LB,Oleic Acid MFA-Constrained GSM UB,Abs_Glucose_Flux,Abs_Glycerol_Flux,Abs_Oleic_Acid_Flux
MAN6PI,mannose 6 phosphate isomerase,man6p[c] <=> f6p[c],-0.35607034515883335,-0.356070345159,-0.3013332261371667,-0.2918955491233333,-0.2918955491246667,-0.29113101917900003,-0.3157491615566667,-0.3157491615566667,-0.30121478312888894,0.35607034515883335,0.2918955491233333,0.3157491615566667
PMANM,phosphomannomutase,man1p[c] <=> man6p[c],-0.35607034515883335,-0.356070345159,-0.3013332261371667,-0.2918955491233333,-0.2918955491246667,-0.29113101917900003,-0.3157491615566667,-0.3157491615566667,-0.30121478312888894,0.35607034515883335,0.2918955491233333,0.3157491615566667
DCMPDA,dCMP deaminase,dcmp[c] + h2o[c] + h[c] <=> dump[c] + nh4[c],-0.01573738718016667,-37.326735972581496,0.25631123576566667,-0.012901027381666666,-0.699480578073,0.03960644904366666,-0.013955295279999998,-29.310931481022774,0.6839388304411111,0.01573738718016667,0.012901027381666666,0.013955295279999998
GLUDy,glutamate dehydrogenase NADP ,glu_L[c] + h2o[c] + nadp[c] <=> akg[c] + h[c] + nadph[c] + nh4[c],-10.653882041175,-26.59083394884833,29.257338954261332,-22.37463651514,-24.11888086824767,-21.541436726987666,-6.767023371731667,-22.093874126570554,23.249515902511668,10.653882041175,22.37463651514,6.767023371731667
ANS,anthranilate synthase,chor[c] + gln_L[c] --> anth[c] + glu_L[c] + h[c] + pyr[c],0.0043931657314999996,0.0037178237975,0.1664307897635,0.0036013825386666666,0.003591949833,0.019196798487333334,0.002270931016111111,0.002166396863888889,0.5712503747538888,0.0043931657314999996,0.0036013825386666666,0.002270931016111111
GLNS,glutamine synthetase,atp[c] + glu_L[c] + nh4[c] --> adp[c] + gln_L[c] + h[c] + pi[c],2.9692026216348335,2.5127602373988336,39.98212068378984,13.593292205889666,13.524572374074666,14.479561085559,2.1714668930783336,2.071511214932778,31.369129782517778,2.9692026216348335,13.593292205889666,2.1714668930783336
G3PD1ir,glycerol 3 phosphate dehydrogenase NAD ,dhap[c] + h[c] + nadh[c] --> glyc3p[c] + nad[c],0.21998460516366666,0.0,19.218383281178998,0.0,0.0,0.107704053457,0.390217365755,0.0,8.247995654848332,0.21998460516366666,0.0,0.390217365755
DGK1,deoxyguanylate kinase dGMPATP ,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],-0.013912748549166666,-0.28476456904633335,37.301643821060836,-0.011405244589333334,-0.061801304654,0.6752379687023334,-0.012337277588888888,-0.6965237017988889,29.285849192210556,0.013912748549166666,0.011405244589333334,0.012337277588888888
DHAPtm,dihydroxyacetone phosphate transport mitochondrial,dhap[m] --> dhap[c],0.0,0.0,18.911391848944,33.152996700429334,30.407015673210335,33.261173089817,0.0,0.0,7.875740543692221,0.0,33.152996700429334,0.0
DHFRim,dihydrofolate reductase mitochondrial,dhf[m] + h[m] + nadph[m] --> nadp[m] + thf[m],0.015611805570999998,0.0,2.120209325367,0.012798079499,0.0,0.08600331524633333,0.013843934528888888,0.0,1.4842887615511111,0.015611805570999998,0.012798079499,0.013843934528888888
DHFtm,dihydrofolate reversible mitochondrial transport,dhf[c] <=> dhf[m],0.015611805570999998,0.0,2.120209325367,0.012798079499,0.0,0.08600331524633333,0.013843934528888888,0.0,1.4842887615666667,0.015611805570999998,0.012798079499,0.013843934528888888
DHORD,dihydoorotic acid dehydrogenase,dhor_S[c] + o2[c] <=> h2o2[c] + orot[c],0.0,-0.8336547551771667,33.1674825106345,0.0,-0.009636678469,0.610322969703,5.1667754133855555,-0.51179498742,26.04232761564167,0.0,0.0,5.1667754133855555
PGCD,phosphoglycerate dehydrogenase,3pg[c] + nad[c] --> 3php[c] + h[c] + nadh[c],0.26679398971033336,0.0,2.5487166666666665,9.442686328479333,9.141619395485334,10.060825572301999,0.0,0.0,15.827764967717222,0.26679398971033336,9.442686328479333,0.0
PSERT,phosphoserine transaminase,3php[c] + glu_L[c] --> akg[c] + pser_L[c],0.26679398971033336,0.0,2.5487166666666665,9.442686328479333,9.141619395485334,10.060825572301999,0.0,0.0,15.827764967728333,0.26679398971033336,9.442686328479333,0.0
PSP_L,phosphoserine phosphatase L serine ,h2o[c] + pser_L[c] --> pi[c] + ser_L[c],0.26679398971033336,0.0,2.5487166666666665,9.442686328479333,9.141619395481,10.060825572325333,0.0,0.0,15.82776496772889,0.26679398971033336,9.442686328479333,0.0
ENO,enolase,2pg[c] <=> h2o[c] + pep[c],21.899089935782836,20.0614,21.924633333333333,13.735513671520666,13.117374427674667,14.036580604519001,-10.910813687486666,-26.499644736967777,-10.627237251434444,21.899089935782836,13.735513671520666,10.910813687486666
DICtm,dicarboxylate transport mitochondrial,mal_L[m] + succ[c] --> mal_L[c] + succ[m],0.19903874510816666,0.0,8.1371,0.0,0.0,0.17165333523600002,16.28093597834833,0.0,23.52035,0.19903874510816666,0.0,16.28093597834833
DMATT,dimethylallyltranstransferase,dmpp[c] + ipdp[c] --> grdp[c] + ppi[c],0.17093575711133333,0.14465855933483332,0.617453548939,0.14012789148333335,0.13976086989133332,0.14477264610266666,0.3032125852794445,0.2892552831072222,0.5800689386444444,0.17093575711133333,0.14012789148333335,0.3032125852794445
FBA,fructose bisphosphate aldolase,fdp[c] <=> dhap[c] + g3p[c],8.895933333333334,8.895933333333334,9.84685,-6.832096355691333,-6.9045,-6.631807432405,-7.328428986072222,-8.275927777777778,-7.209754761220556,8.895933333333334,6.832096355691333,7.328428986072222
GAPD,glyceraldehyde 3 phosphate dehydrogenase,g3p[c] + nad[c] + pi[c] <=> 13dpg[c] + h[c] + nadh[c],22.165883925493002,20.880333333333333,22.610116666666666,23.1782,23.108669535094332,23.1782,-10.910813687486666,-13.499983108676666,-10.627237251433334,22.165883925493002,23.1782,10.910813687486666
PDHm,pyruvate dehydrogenase,coa[m] + nad[m] + pyr[m] --> accoa[m] + co2[m] + nadh[m],15.614097095058833,14.443300000000166,17.123566666666502,6.841493450532667,5.5729941081789995,7.0024642986,4.8121039766394444,0.0,7.13430951646389,15.614097095058833,6.841493450532667,4.8121039766394444
PFK,phosphofructokinase,atp[c] + f6p[c] --> adp[c] + fdp[c] + h[c],8.895933333333334,8.895933333332833,46.941613604814336,0.0,0.0,0.6866133409296666,0.0,0.0,29.297618567537217,8.895933333333334,0.0,0.0
EX_co2(e),CO2 exchange,co2[e] --> ,31.957975521630164,25.132916872470332,41.81726852974,15.456697878059002,14.949354780110667,15.723803025994998,39.95242758059778,33.37396971270056,44.07544272808167,31.957975521630164,15.456697878059002,39.95242758059778
EX_for(e),Formate exchange,for[e] --> ,0.0,0.0,0.48438914045883336,0.4664171045066667,0.0,0.686204757533,0.0,0.0,1.1197065119711112,0.0,0.4664171045066667,0.0
EX_fum(e),Fumarate exchange,fum[e] --> ,0.0,0.0,3.657492584405,0.0,0.0,0.07323875636566667,0.23245923013611114,0.0,2.6746946960805555,0.0,0.0,0.23245923013611114
EX_glc_e,D Glucose exchange,glc_D[e] <=> ,-16.666666666666668,-16.666666666666668,-16.666666666666668,0.0,0.0,-0.0,0.0,0.0,-0.0,16.666666666666668,0.0,0.0
EX_gly(e),Glycine exchange,gly[e] --> ,0.0,0.0,4.1418919522055,0.0,0.0,0.084506257345,0.24729620692055557,0.0,5.107182502535555,0.0,0.0,0.24729620692055557
EX_glyc_e,Glycerol exchange,glyc[e] --> ,0.0,0.0,1.0455832565843333,-33.333333333333336,-33.333333333333336,-33.333333333333336,0.0,0.0,1.153034572176111,0.0,33.333333333333336,0.0
EX_h2o_e,H2O exchange,h2o[e] <=> ,55.376399305514006,47.62658561634933,71.89617972947549,118.524310260176,118.13379219149432,119.74073576348299,52.011849974212225,45.790553388488334,61.68177199659721,55.376399305514006,118.524310260176,52.011849974212225
EX_h_e,H exchange,h[e] <=> ,-0.40815642895216664,-2.9025314900284997,19.762531263018335,-0.494611183543,-0.5805046984873333,-0.23174871579300002,-0.03097291504888889,-2.5383014941972224,11.964712398347778,0.40815642895216664,0.494611183543,0.03097291504888889
EX_nh4_e,Ammonia exchange,nh4[e] <=> ,-12.365934279084499,-25.525440545321164,-10.464973905239333,-32.535684128323666,-33.134348554134,-32.384234155430995,-7.626150414083333,-18.758242586722222,-7.039195159830555,12.365934279084499,32.535684128323666,7.626150414083333
EX_o2_e,O2 exchange,o2[e] <=> ,-27.735656347142665,-38.244027803751834,-24.20610426021817,-45.59408749390867,-46.055782813949,-44.986384822079,-74.24737584966334,-78.37002077601889,-69.54344653748778,27.735656347142665,45.59408749390867,74.24737584966334
EX_ocdcea_e,octadecenoate n C181 exchange,ocdcea[e] --> ,0.0,0.0,-0.0,0.0,0.0,-0.0,-5.555555555555555,-5.555555555555555,-5.555555555555555,0.0,0.0,5.555555555555555
EX_pap(e),Adenosine 3 5 bisphosphate exchange,pap[e] --> ,0.0,0.0,0.24002575700166665,0.08000853014166666,0.0,0.10159622150666665,0.0,0.0,0.5257749462922222,0.0,0.08000853014166666,0.0
EX_pi_e,Phosphate exchange,pi[e] <=> ,-0.40815642895216664,-1.792323966722,-0.345412346679,-0.494611183543,-0.5805046984826666,-0.33371775763266665,-0.5107283521055556,-2.538301494195,-0.487218807035,0.40815642895216664,0.494611183543,0.5107283521055556
EX_so4_e,Sulfate exchange,so4[e] <=> ,-0.13935242850633334,-2.2675147465715,-0.11793039612183333,-0.114236847279,-0.13573488817333332,-0.113937639255,-0.08747658388388888,-1.4343559393061112,-0.08344991357555556,0.13935242850633334,0.114236847279,0.08747658388388888
EX_xan(e),Xanthine exchange,xan[e] --> ,0.0,0.0,1.8523669864906667,5.499606947416001,5.271759460828333,5.720051801918667,0.0,0.0,1.5993706084083332,0.0,5.499606947416001,0.0
FA182COAabcp,fatty acyl CoA peroxisomal transport via ABC system,atp[x] + h2o[x] + ocdycacoa[c] --> adp[x] + h[x] + ocdycacoa[x] + pi[x],0.0,0.0,1.272825978202,0.0,0.0,0.028025034323000002,5.2197844950666665,0.0,5.973255167256111,0.0,0.0,5.2197844950666665
FACOAL181,fatty acid CoA ligase octadecenoate ,atp[c] + coa[c] + ocdcea[c] --> amp[c] + odecoa[c] + ppi[c],0.0,0.0,6.7801395667095,0.0,0.0,0.113291201252,5.555555555555555,5.555555555554445,10.47322740092,0.0,0.0,5.555555555555555
FAO182p_oddodd,Fatty acid oxidation,8.0 coa[x] + 8.0 h2o[x] + 8.0 nad[x] + 6.0 o2[x] + ocdycacoa[x] --> 9.0 accoa[x] + 6.0 h2o2[x] + 8.0 h[x] + 8.0 nadh[x],0.0,0.0,1.2728259782023332,0.0,0.0,0.028025034323999998,5.2197844950666665,0.0,5.973255167271111,0.0,0.0,5.2197844950666665
PGI,glucose 6 phosphate isomerase,g6p[c] <=> f6p[c],3.9233833333333332,3.5956136274325003,3.9233833333333332,-12.255006266350668,-12.256310425329334,-12.196866666666667,-14.250944444444444,-15.887245550585554,-14.250944444444444,3.9233833333333332,12.255006266350668,14.250944444444444
PGK,phosphoglycerate kinase,3pg[c] + atp[c] <=> 13dpg[c] + adp[c],-22.165883925493002,-22.610116666666666,-20.880333333333333,-23.1782,-23.1782,-23.108669535094666,10.910813687486666,10.62723725143389,13.499983108675556,22.165883925493002,23.1782,10.910813687486666
PGM,phosphoglycerate mutase,2pg[c] <=> 3pg[c],-21.899089935782836,-21.924633333333333,-20.0614,-13.735513671520666,-14.036580604633999,-13.117374427676666,10.910813687486666,10.627237251432778,26.499644736971664,21.899089935782836,13.735513671520666,10.910813687486666
PYK,pyruvate kinase,adp[c] + h[c] + pep[c] --> atp[c] + pyr[c],21.385203052445334,18.6810834924825,58.32919316809933,13.314244964259666,12.514813586164001,13.940392001414999,0.5963738468344445,0.0,34.34373101301111,21.385203052445334,13.314244964259666,0.5963738468344445
TPI,triose phosphate isomerase,dhap[c] <=> g3p[c],9.235258232432667,8.630816666666666,9.529769190203,26.320900344738003,26.248758222934,26.521661603956,-7.718646351827778,-8.735044444445,-7.582009872267779,9.235258232432667,26.320900344738003,7.718646351827778
DOLPMMer,Dolichyl phosphate mannose protein mannosyltransferase endoplasmic reticular,dolmanp[r] --> dolp[r] + h[r] + mannan[r],0.35607034515883335,0.3013332261371667,0.35607034515883335,0.2918955491233333,0.29113101917900003,0.2918955491246667,0.3157491615566667,0.30121478312888894,0.3157491615566667,0.35607034515883335,0.2918955491233333,0.3157491615566667
DOLPMTcer,Dolichyl phosphate D mannosyltransferase,dolp[c] + gdpmann[c] --> dolmanp[r] + gdp[c],0.35607034515883335,0.3013332261371667,0.356070345159,0.2918955491233333,0.29113101917900003,0.2918955491246667,0.3157491615566667,0.30121478312888894,0.3157491615566667,0.35607034515883335,0.2918955491233333,0.3157491615566667
FBA3,Sedoheptulose 1 7 bisphosphate D glyceraldehyde 3 phosphate lyase,s17bp[c] <=> dhap[c] + e4p[c],0.559309504263,0.0,0.8008333333333333,0.0,0.0,0.263366914484,0.0,0.0,0.8404840046133333,0.559309504263,0.0,0.0
FBP,fructose bisphosphatase,fdp[c] + h2o[c] --> f6p[c] + pi[c],0.0,0.0,37.31341782429983,6.832096355691333,6.631807432405,7.5274133623053325,7.328428986072222,7.209754761219445,36.507373328895554,0.0,6.832096355691333,7.328428986072222
FKYNH,N Formyl L kynurenine amidohydrolase,Lfmkynr[c] + h2o[c] --> Lkynr[c] + for[c] + h[c],0.0,0.0,0.24767517397083336,0.39635315876533334,0.0,0.6155325197183333,0.0,0.0,0.8845373414494444,0.0,0.39635315876533334,0.0
FORt,formate transport via diffusion,for[e] <=> for[c],0.0,-0.484389140458,-0.0,-0.4664171045066667,-0.6862047575336666,-0.0,0.0,-1.1197065119716667,-0.0,0.0,0.4664171045066667,0.0
AHSERL2,O acetylhomoserine thiol lyase,achms[c] + h2s[c] --> ac[c] + h[c] + hcys_L[c],0.0901936745465,0.0,1.4793971224183335,0.073938008366,0.0,0.08917386394266667,0.046623238338888894,0.0,1.0564136382605556,0.0901936745465,0.073938008366,0.046623238338888894
HSERTA,homoserine O trans acetylase,accoa[c] + hom_L[c] <=> achms[c] + coa[c],0.0901936745465,0.0,1.4793971224231666,0.073938008366,0.0,0.08917386394266667,0.046623238338888894,0.0,1.0564136382594445,0.0901936745465,0.073938008366,0.046623238338888894
FUMm,fumarase mitochondrial,fum[m] + h2o[m] <=> mal_L[m],4.660256678099834,3.8472166666666667,8.193900000000001,0.0,0.0,0.17165333523133333,22.419183333333333,22.419183333333333,23.52035,4.660256678099834,0.0,22.419183333333333
FUMt2r,fumarate reversible transport via symport,fum[e] + h[e] <=> fum[c] + h[c],0.0,-3.657492584405,-0.0,0.0,-0.07323875636533334,-0.0,-0.23245923013611114,-2.674694696071111,-0.0,0.0,0.0,0.23245923013611114
G3PD1irm,glycerol 3 phosphate dehydrogenase NAD mitochondrial,dhap[m] + h[m] + nadh[m] --> glyc3p[m] + nad[m],12.3548072555125,0.0,18.9113918489505,0.0,0.0,0.10770405347833334,1.9915415746611111,0.0,7.875740543796667,12.3548072555125,0.0,1.9915415746611111
G3PDm,glycerol 3 phosphate dehydrogenase FAD mitochondrial,glyc3p[m] + nad[m] --> dhap[m] + nadh[m],12.3548072555125,0.0,18.911391848950668,33.152996700429334,30.407015672661334,33.26117308983933,1.9915415746611111,0.0,7.875740543796667,12.3548072555125,33.152996700429334,1.9915415746611111
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c] --> dadp[c] + h2o[c] + trdox[c],0.0012716184923333334,0.0,0.2859946652105,0.012447678431666666,0.0,0.06284100816933333,0.0011276212077777777,0.0,0.6975994169883334,0.0012716184923333334,0.012447678431666666,0.0011276212077777777
G6PDH2,glucose 6 phosphate dehydrogenase,g6p[c] + nadp[c] --> 6pgl[c] + h[c] + nadph[c],11.117371161995,10.916378756162333,11.479031885351501,10.922133331179666,10.862844847868333,10.922133333333333,12.648661451316666,12.44370776437,14.29836760403111,11.117371161995,10.922133331179666,12.648661451316666
UMPK,UMP kinase,atp[c] + ump[c] <=> adp[c] + udp[c],0.07755426482883333,0.039102170671999996,2.0641734750175,0.06357660790033333,0.03777829264233334,0.40671675966466664,0.06877206829444443,0.03908680104666667,1.9936491986750002,0.07755426482883333,0.06357660790033333,0.06877206829444443
ATPS3m,ATP synthase mitochondrial,adp[m] + 3.0 h[c] + pi[m] --> atp[m] + h2o[m] + 2.0 h[m],59.437845240442336,42.630361834597835,95.27672150894351,108.36585098110267,107.634593273231,109.15733181052667,104.09687114080778,98.02295746892723,139.48456197596,59.437845240442336,108.36585098110267,104.09687114080778
CYOOm,cytochrome c oxidase mitochondrial,4.0 focytc[m] + 6.0 h[m] + o2[m] --> 4.0 ficytc[m] + 2.0 h2o[m] + 6.0 h[c],26.4609144943055,19.4392597939695,36.5362490911865,44.152740057514,43.830880088559006,44.393119344657,48.02651793018222,45.148108643812215,58.20977106525,26.4609144943055,44.152740057514,48.02651793018222
GALU,UTP glucose 1 phosphate uridylyltransferase,g1p[c] + h[c] + utp[c] <=> ppi[c] + udpg[c],1.4346380128595,1.2140974575151666,38.52751528183167,1.1760722459776667,1.1729918891456668,1.8596052311233333,1.2721804998827777,1.213620240458889,30.511238807114996,1.4346380128595,1.1760722459776667,1.2721804998827777
CYOR_u6m,ubiquinol 6 cytochrome c reductase,2.0 ficytc[m] + 1.5 h[m] + q6h2[m] --> 2.0 focytc[m] + 1.5 h[c] + q6[m],52.921828988611,38.878519587938335,73.07249818247666,88.305480115028,87.661760177662,88.78623868893435,96.05303586036388,90.29621728740611,116.41954213116944,52.921828988611,88.305480115028,96.05303586036388
GARFTi,phosphoribosylglycinamide formyltransferase irreversible,10fthf[c] + gar[c] --> fgam[c] + h[c] + thf[c],0.11492638749833334,0.097259262345,1.9498388324006666,5.6738286055076665,5.614275232994667,5.827082080021333,0.10191219512277777,0.097221033305,1.696591641716111,0.11492638749833334,5.6738286055076665,0.10191219512277777
FUM,fumarase,fum[c] + h2o[c] <=> mal_L[c],0.5407616367403333,-3.1998598419295,28.475194988643665,6.102923813615,5.998757654736999,6.896549312425333,0.11174100367277778,-2.3463384836188887,21.062267971216666,0.5407616367403333,6.102923813615,0.11174100367277778
MDH,malate dehydrogenase,mal_L[c] + nad[c] <=> h[c] + nadh[c] + oaa[c],-9.032915018493167,-44.552722369354996,18.755261454177,-4.335609519718333,-5.830217215496333,-3.5419840209106668,54.726085652143894,13.226600050383889,80.41623147555,9.032915018493167,4.335609519718333,54.726085652143894
MDHm,malate dehydrogenase mitochondrial,mal_L[m] + nad[m] <=> h[m] + nadh[m] + oaa[m],15.1218,15.1218,18.68948333333333,10.438533333333334,10.438533333333334,11.0171,23.590794444444448,23.590794444444448,26.422,15.1218,10.438533333333334,23.590794444444448
GCC2cm,glycine cleavage complex lipoamide mitochondrial,dhlam[m] + nad[m] --> h[m] + lpam[m] + nadh[m],1.0196400114331667,0.056799999999999996,8.695175285538166,0.0,0.0,3.476151307072,0.0,0.0,7.1406929758694435,1.0196400114331667,0.0,0.0
GF6PTA,glutamine fructose 6 phosphate transaminase,f6p[c] + gln_L[c] --> gam6p[c] + glu_L[c],1.3109929717120001,1.1094598215776668,38.57882026796317,1.0747118331466667,1.0718969585086666,1.758510299446,1.1625369460072221,1.1090237337272222,30.406642301362222,1.3109929717120001,1.0747118331466667,1.1625369460072221
GHMT2r,glycine hydroxymethyltransferase reversible,ser_L[c] + thf[c] <=> gly[c] + h2o[c] + mlthf[c],-1.5979923993041665,-108.33115945290832,1.9306246542706667,5.115967214635667,-133.79816867588832,5.5058315018206665,-1.8228505330338889,-415.4655902761717,0.7470390531722222,1.5979923993041665,5.115967214635667,1.8228505330338889
GHMT2rm,glycine hydroxymethyltransferase reversible mitochondrial,ser_L[m] + thf[m] <=> gly[m] + h2o[m] + mlthf[m],1.1344180887276667,0.0,108.12048338683333,3.3316324211763333,3.1128622443316663,142.35648318133434,1.2718052469755556,0.0,414.9399103804116,1.1344180887276667,3.3316324211763333,1.2718052469755556
GK1,guanylate kinase GMPATP ,atp[c] + gmp[c] --> adp[c] + gdp[c],0.0,0.0,37.325191827564,0.011405244589333334,0.0,0.697988713015,0.0,0.0,29.309387942946117,0.0,0.011405244589333334,0.0
GK2,guanylate kinase GMPdATP ,datp[c] + gmp[c] --> dadp[c] + gdp[c],0.013912748549166666,0.0,37.32519182756417,0.0,0.0,0.697988713015,0.012337277588888888,0.0,29.309387942946117,0.013912748549166666,0.0,0.012337277588888888
NADH2_u6cm,NADH dehydrogenase cytosolicmitochondrial,h[c] + nadh[c] + q6[m] --> nad[c] + q6h2[m],12.8971544587305,0.0,35.82796461779083,33.553197405441004,29.902693962631332,36.857782870958665,43.51415181361944,3.502653338326111,70.02687014481722,12.8971544587305,33.553197405441004,43.51415181361944
PPA,inorganic diphosphatase,h2o[c] + ppi[c] --> h[c] + 2.0 pi[c],5.796739428625833,4.3968444691475,42.35309156301267,10.727957847582333,10.421905286718333,11.656365648695667,11.038133830836111,10.468668270959444,40.09541380254723,5.796739428625833,10.727957847582333,11.038133830836111
G6PDH2er,glucose 6 phosphate dehydrogenase endoplasmic reticulum,g6p[r] + nadp[r] --> 6pgl[r] + h[r] + nadph[r],0.16417225598266666,0.13893478131516665,0.589871472739,0.13458338067866668,0.13423088121500001,0.139026085691,0.29121522031944447,0.2778101737466667,0.5565192026233334,0.16417225598266666,0.13458338067866668,0.29121522031944447
GND,phosphogluconate dehydrogenase,6pgc[c] + nadp[c] --> co2[c] + nadph[c] + ru5p_D[c],11.281543417977835,11.281543417977666,11.617966666666668,11.056716711858334,10.998676582284666,11.061159419024333,12.939876671636666,12.939876671636666,14.576177777777778,11.281543417977835,11.056716711858334,12.939876671636666
PGL,6 phosphogluconolactonase,6pgl[c] + h2o[c] --> 6pgc[c] + h[c],11.281543417977835,11.281543417977666,11.617966666666668,11.056716711858334,10.998676582284666,11.061159419024333,12.939876671636666,12.939876671636666,14.576177777777778,11.281543417977835,11.056716711858334,12.939876671636666
PGMT,phosphoglucomutase,g1p[c] <=> g6p[c],-1.4346380128595,-19.870806369620002,-1.2140974575151666,-1.1760722459776667,-1.5162985596116665,-1.1729918891456668,-1.2721804998827777,-15.862429524249443,-1.213620240458889,1.4346380128595,1.1760722459776667,1.2721804998827777
GLUPRT,glutamine phosphoribosyldiphosphate amidotransferase,gln_L[c] + h2o[c] + prpp[c] --> glu_L[c] + ppi[c] + pram[c],0.11492638749833334,0.09725926234516667,1.9498388324006666,5.6738286055076665,5.614275232995333,5.827082080020666,0.10191219512277777,0.09722103330555555,1.696591641715,0.11492638749833334,5.6738286055076665,0.10191219512277777
GLUt2m,L glutamate reversible transport via proton symport mitochondrial,glu_L[m] + h[m] <=> glu_L[c] + h[c],1.1570912576795,-8.315015798424167,21.398063042551836,0.743555743474,-0.940903331814,1.4339315682686669,-0.2647033141622222,-4.721814442422779,22.048916748967223,1.1570912576795,0.743555743474,0.2647033141622222
GLYC3Ptm,glycerol 3 phosphate shuttle,glyc3p[c] --> glyc3p[m],0.0,0.0,18.911391848949833,33.152996700429334,30.407015672614666,33.261173089840334,0.0,0.0,7.87574054381,0.0,33.152996700429334,0.0
GLYCLm,glycine cleavage system mitochondrial,gly[m] + nad[m] + thf[m] --> co2[m] + mlthf[m] + nadh[m] + nh4[m],1.1344180887276667,0.0,4.126238611668167,3.3316324211763333,0.0,3.4647077513896662,1.2718052469755556,0.0,4.535919004908333,1.1344180887276667,3.3316324211763333,1.2718052469755556
GLYCt,glycerol transport via channel,glyc[c] <=> glyc[e],0.0,0.0,1.0455832565833334,-33.333333333333336,-33.333333333333336,-33.333333333333336,0.0,0.0,1.1530345721772224,0.0,33.333333333333336,0.0
GLYK,glycerol kinase,atp[c] + glyc[c] --> adp[c] + glyc3p[c] + h[c],0.0,0.0,10.425229528605668,33.333333333333336,30.586879969587,33.562204446979,0.0,0.0,8.60782737974889,0.0,33.333333333333336,0.0
GLYt2r,glycine reversible transport via proton symport,gly[e] + h[e] <=> gly[c] + h[c],0.0,-4.141891952204333,-0.0,0.0,-0.084506257346,-0.0,-0.24729620692055557,-5.107182502543889,-0.0,0.0,0.0,0.24729620692055557
GMPS2,GMP synthase,atp[c] + gln_L[c] + h2o[c] + xmp[c] --> amp[c] + glu_L[c] + gmp[c] + 2.0 h[c] + ppi[c],0.05499796054116667,0.04654336736033333,1.8877989297889999,0.045085641394,0.04496755352633333,0.273838667172,0.04877002582277777,0.04652507287444444,1.453971208275,0.05499796054116667,0.045085641394,0.04877002582277777
RPE,ribulose 5 phosphate 3 epimerase,ru5p_D[c] <=> xu5p_D[c],7.198922821133833,7.0411023291665,7.3705,6.789517292929666,6.655394644354334,6.954166666666667,8.400801565936112,7.81111000497,9.447411111111112,7.198922821133833,6.789517292929666,8.400801565936112
GRTT,geranyltranstransferase,grdp[c] + ipdp[c] --> frdp[c] + ppi[c],0.17093575711133333,0.14465855933483332,0.6174535489371666,0.14012789148333335,0.13976086989133332,0.14477264610266666,0.3032125852794445,0.2892552831072222,0.5800689386388888,0.17093575711133333,0.14012789148333335,0.3032125852794445
GTHO,glutathione oxidoreductase,gthox[c] + h[c] + nadph[c] --> 2.0 gthrd[c] + nadp[c],0.0,0.0,14.946575752714667,0.0,0.0,0.2746453363763333,1.3865067923088887,0.0,12.084505376922777,0.0,0.0,1.3865067923088887
GTHP,glutathione peridoxase,2.0 gthrd[c] + h2o2[c] <=> gthox[c] + 2.0 h2o[c],0.0,0.0,14.946575752714667,0.0,0.0,0.2746453363763333,1.3865067923088887,0.0,12.084505376928888,0.0,0.0,1.3865067923088887
RPI,ribose 5 phosphate isomerase,r5p[c] <=> ru5p_D[c],-4.082620596843833,-4.248666666666667,-4.0826205968435,-4.267199418928667,-4.346321016007667,-4.0466611191006665,-4.539075105700555,-5.128766666666667,-4.539075105700555,4.082620596843833,4.267199418928667,4.539075105700555
H2Oter,H2O endoplasmic reticulum transport,h2o[c] <=> h2o[r],-0.08546787855566666,-0.30872677446933333,-0.07232927966733334,-0.07006394574166667,-0.07238632305133333,-0.06988043494566666,-0.15160629263944445,-0.2900344693194444,-0.14462764155333332,0.08546787855566666,0.07006394574166667,0.15160629263944445
H2Otm,H2O transport mitochondrial,h2o[c] <=> h2o[m],-95.4550413674995,-166.66666666666666,-59.06258306379517,-196.98846177284398,-333.3333333333333,-194.2984511346473,-155.85284955628558,-555.5555555555555,-141.71928684204224,95.4550413674995,196.98846177284398,155.85284955628558
TKT2,transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c],3.4709896897325,3.180008752566333,3.493866666666667,3.2894414696496668,3.203606447894,3.310833333333333,4.133990719397778,3.457561111111111,4.615222222222222,3.4709896897325,3.2894414696496668,4.133990719397778
H2Otp,H2O transport peroxisomal,h2o[c] <=> h2o[x],0.0,0.0,10.788771173812833,0.0,0.0,0.4094091970826667,20.879137980266666,15.659349938606665,41.292360474748335,0.0,0.0,20.879137980266666
